Link,Name,School,Location,Language of instruction,Standard length of studies,Degree,Area of Focus,Tuition fees,Admission requirements (Germany),Admission requirements (Link),Admission Mode,Admission Semester,Lecture Period,Website,International Office (AAA),AAA Mail,AAA Link
https://tinyurl.com/y8wdpv3j,Data Analytics,University of Hildesheim,Hildesheim,English,4 semesters,Master (Master of Science),,For postgraduate degree courses: Tuition fees only within the scope of consecutive degree courses,,,selection by the HEI,Summer and Winter Semester,15.10.2018 - 08.02.2019,https://tinyurl.com/yafr7g9f,International Office Universitätsplatz 1 31141 Hildesheim Tel.: 05121 883 92000 Fax: 05121 883 92001,breede@uni-hildesheim.de,https://tinyurl.com/ya3q7g9s
https://tinyurl.com/y9bm9vzv,Business computing,Ilmenau University of Technology,Ilmenau,German,4 semesters,Master,,https://tinyurl.com/y7nss643,Bachelor's degree,https://tinyurl.com/yafuakc2,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018 The lecture period refers to the 2017/18 winter semester.,https://tinyurl.com/ybjfbl9d,Akademisches Auslandsamt Max-Planck-Ring 14 98693 Ilmenau Tel.: 03677 69-2510 Fax: 03677 69-1771,sophia.siegfried@tu-ilmenau.de,https://tinyurl.com/y7dl342h
https://tinyurl.com/y6v9fyx5,Computer science,Ilmenau University of Technology,Ilmenau,German,4 semesters,Master (Master of Science),,https://tinyurl.com/y7nss643,Bachelor's degree,https://tinyurl.com/yafuakc2,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018 The lecture period refers to the 2017/18 winter semester.,https://tinyurl.com/y7vzkajq,Akademisches Auslandsamt Max-Planck-Ring 14 98693 Ilmenau Tel.: 03677 69-2510 Fax: 03677 69-1771,sophia.siegfried@tu-ilmenau.de,https://tinyurl.com/y7dl342h
https://tinyurl.com/y8ehjgts,Engineering computing,Ilmenau University of Technology,Ilmenau,German,3 semesters,Master (Master of Science),,https://tinyurl.com/y7nss643,Bachelor's degree,https://tinyurl.com/yafuakc2,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018 The lecture period refers to the 2017/18 winter semester.,https://tinyurl.com/ycm6ly32,Akademisches Auslandsamt Max-Planck-Ring 14 98693 Ilmenau Tel.: 03677 69-2510 Fax: 03677 69-1771,sophia.siegfried@tu-ilmenau.de,https://tinyurl.com/y7dl342h
https://tinyurl.com/y9n9qwlb,Research in Computer and Systems Engineering,Ilmenau University of Technology,Ilmenau,English,4 semesters,Master (Master of Science),,https://tinyurl.com/y7nss643,Bachelor's degree,https://tinyurl.com/yco56ya9,open admission,Winter Semester only,03.04.2018 - 13.07.2018 The lecture period refers to the 2017/18 winter semester.,https://tinyurl.com/y76ag66g,Akademisches Auslandsamt Max-Planck-Ring 14 98693 Ilmenau Tel.: 03677 69-2510 Fax: 03677 69-1771,sophia.siegfried@tu-ilmenau.de,https://tinyurl.com/y7dl342h
https://tinyurl.com/ycsuzotm,Biocomputing,University of Jena,Jena,German,4 semesters,Master (Master of Science),,https://tinyurl.com/y8h4j2vz,Requirement is a course of study at an institution of higher education with a professionally qualifying degree corresponding to a Bachelor's degree in the subject area of Bioinformatics with academic achievements amounting to at least 180 credit points (CP) according to the European Credit Transfer and Accumulation System (ECTS). In the case of a degree being held in another subject (e.g. Computer Science Biology) aptitude will be assessed by the Selection Committee. Knowledge of appropriate English for technical purposes and programming knowledge of an advanced programming language and a script language are required.,https://tinyurl.com/yctr67c6,open admission,Summer and Winter Semester,15.10.2018 - 08.02.2019 siehe auch www.uni-jena.de/semestertermine.html,https://tinyurl.com/y8qmbh4b,Internationales Büro Fürstengraben 1 07743 Jena Tel.: 03641 93-1161 Fax: 03641 93-1162,international@uni-jena.de,https://tinyurl.com/y9zaqef7
https://tinyurl.com/yc2ez4a7,Business computing,University of Jena,Jena,German,4 semesters,Master (Master of Science),,https://tinyurl.com/y8h4j2vz,German applicants may use their school certificate as proof of an adequate command of English. The certificate must prove that the foreign language English was studied for at least 5 years before completion of the higher education entrance qualification. The final grade or the average grade of the last 2 years has to be at least 'adequate' (German grade 4 or 5 points). International applicants are also required to provide proof of a command of German at the level of the DSH test (level 2) the TestDaF (TDN 4) or a recognised equivalent. If the first degree is in Economic Sciences the following credit points should have been acquired in addition to an extensive Business Administration education comprising at least 60 ECTS points: min. 12 CP in Economics min. 6 CP in Mathematics min. 6 CP in Statistics and min. 12 CP in Business Informatics. If the first degree is in Computer Science or similar at least 60 CP are required in Practical Computer Science and at least 12 CP in Economics. Admission of applicants with a first degree in Mathematics or Natural Sciences is decided by the Examination Board on the basis of the academic record of these candidates.,https://tinyurl.com/ychrvj4l,open admission,Winter Semester only,15.10.2018 - 08.02.2019 siehe auch www.uni-jena.de/semestertermine.html,https://tinyurl.com/y946rhs8,Internationales Büro Fürstengraben 1 07743 Jena Tel.: 03641 93-1161 Fax: 03641 93-1162,international@uni-jena.de,https://tinyurl.com/y9zaqef7
https://tinyurl.com/ycqq92vp,Computational and Data Science,University of Jena,Jena,German,4 semesters,Master (Master of Science),,https://tinyurl.com/y8h4j2vz,An interest in interdisciplinary relationships and a corresponding amount of prior specialist knowledge in Computer Science Mathematics Natural Sciences or Engineering is expected. Knowledge of Linear Algebra Analysis Stochastics and Numerics as well as in Programming Algorithms and Data Structures is preferred.,https://tinyurl.com/ydavajgw,open admission,Summer and Winter Semester,15.10.2018 - 08.02.2019 siehe auch www.uni-jena.de/semestertermine.html,http://cds.uni-jena.de/,Internationales Büro Fürstengraben 1 07743 Jena Tel.: 03641 93-1161 Fax: 03641 93-1162,international@uni-jena.de,https://tinyurl.com/y9zaqef7
https://tinyurl.com/y749tnah,Computer science,University of Jena,Jena,German,4 semesters,Master (Master of Science),,https://tinyurl.com/y8h4j2vz,"Successful completion of a Bachelor's degree course in Computer Science with a specialisation which fulfils the pre-requirements for the study of a research-focused Master's course. The overall grade of the degree should be ""good"" or better. In the case of the degree having been in another subject (e.g. Mathematics Bioinformatics) degrees gained abroad etc. an Admissions Panel appointed by the Board of the Faculty of Mathematics and Computer Science will assess the candidate's aptitude. Command of the English language and an interest in technical mathematical and natural science issues is expected. Command of English is recommended.",https://tinyurl.com/yc9cnomt,selection by the HEI,Summer and Winter Semester,15.10.2018 - 08.02.2019 siehe auch www.uni-jena.de/semestertermine.html,https://tinyurl.com/ycavt8jm,Internationales Büro Fürstengraben 1 07743 Jena Tel.: 03641 93-1161 Fax: 03641 93-1162,international@uni-jena.de,https://tinyurl.com/y9zaqef7
https://tinyurl.com/y6w6xm9o,Geoinformatics,University of Jena,Jena,German,4 semesters,Master (Master of Science),,https://tinyurl.com/y8h4j2vz,The overall grade of the degree should be 'good' or better. Language requirements: good command of English International applicants are required to provide proof of proficiency in German at the level of the DSH test (level 2) the TestDaF (TDN 4) or a recognised equivalent.,https://tinyurl.com/ycxrlu27,open admission,Winter Semester only,15.10.2018 - 08.02.2019 siehe auch www.uni-jena.de/semestertermine.html,https://tinyurl.com/7sybols,Internationales Büro Fürstengraben 1 07743 Jena Tel.: 03641 93-1161 Fax: 03641 93-1162,international@uni-jena.de,https://tinyurl.com/y9zaqef7
https://tinyurl.com/y9gp7whp,Mathematics,University of Jena,Jena,English,4 semesters,Master (Master of Science),,https://tinyurl.com/y8h4j2vz,A successfully completed Bachelor's degree course in Mathematics with a specialisation which fulfils the pre-requisites for studying a research-focused Master's degree course. If the degree is in another subject (such as for example Business Mathematics) is an international degree has an overall grade worse than 2.5 and in other special cases an Admissions Commission appointed by the Board of the Faculty will examine the qualification. In individual cases this may result in entrance examinations being prescribed. If the professionally qualifying degree is not yet available at the time of application an indication of current academic performance (through documentation of at least 140 credit points in the qualifying course for the Master's degree) must be provided. A command of English as well as knowledge of an advanced programming language are required.,https://tinyurl.com/y6w2ycb3,open admission,Summer and Winter Semester,15.10.2018 - 08.02.2019 siehe auch www.uni-jena.de/semestertermine.html,https://tinyurl.com/y7qj3bq7,Internationales Büro Fürstengraben 1 07743 Jena Tel.: 03641 93-1161 Fax: 03641 93-1162,international@uni-jena.de,https://tinyurl.com/y9zaqef7
https://tinyurl.com/ya8gbego,Computational Engineering,University of Kaiserslautern,Kaiserslautern,German,3 semesters,Master (Master of Science),,,Enquire at the institution of higher education,https://tinyurl.com/yb2ermg7,open admission,Summer and Winter Semester,22.10.2018 - 08.02.2019 Enquire at the university,https://tinyurl.com/ybsudnl5,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,https://tinyurl.com/y99r7rmu
https://tinyurl.com/yddvzrp4,Computer science,University of Kaiserslautern,Kaiserslautern,English,4 semesters,Master (Master of Science),,,Further details are stipulated in the registration and examination regulations. Please enquire at the institution of higher education.,https://tinyurl.com/yb2ermg7,open admission,Summer and Winter Semester,22.10.2018 - 08.02.2019 Enquire at the university,https://tinyurl.com/y7h5hh9r,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,https://tinyurl.com/y99r7rmu
https://tinyurl.com/ybhk27mk,Computer Science applied,University of Kaiserslautern,Kaiserslautern,English,4 semesters,Master (Master of Science),,,Further details are stipulated in the registration and examination regulations. Please enquire at the institution of higher education.,https://tinyurl.com/yb2ermg7,open admission,Summer and Winter Semester,22.10.2018 - 08.02.2019 Enquire at the university,https://tinyurl.com/y8zasmuf,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,https://tinyurl.com/y99r7rmu
https://tinyurl.com/yb2z539j,Embedded Computing Systems,University of Kaiserslautern,Kaiserslautern,English,4 semesters,Master (Master of Science),,,Further details are stipulated in the registration and examination regulations. Please enquire at the institution of higher education.,https://tinyurl.com/yb2ermg7,open admission,Summer and Winter Semester,22.10.2018 - 08.02.2019 Enquire at the university,https://tinyurl.com/ycysycpk,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,https://tinyurl.com/y99r7rmu
https://tinyurl.com/y93mwavo,European Master in Software Engineering,University of Kaiserslautern,Kaiserslautern,English,4 semesters,Master (Master of Science),,,Further details are stipulated in the registration and examination regulations. Please enquire at the institution of higher education.,https://tinyurl.com/yb2ermg7,open admission,Summer and Winter Semester,22.10.2018 - 08.02.2019 Enquire at the university,https://tinyurl.com/ybztvcbj,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,https://tinyurl.com/y99r7rmu
https://tinyurl.com/y9d6sj8g,Social Informatics,University of Kaiserslautern,Kaiserslautern,English,4 semesters,Master (Master of Science),,,Enquire at the university.,https://tinyurl.com/yb2ermg7,open admission,Summer and Winter Semester,22.10.2018 - 08.02.2019 Enquire at the university,https://tinyurl.com/ydb55nrf,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,https://tinyurl.com/y99r7rmu
https://tinyurl.com/y7qldvbm,Software Engineering for Embedded Systems,University of Kaiserslautern,Kaiserslautern,English,4 semesters,Master (Master of Engineering),,199000 EUR per semester,Enquire at the institution of higher education,https://tinyurl.com/yb2ermg7,selection by the HEI,Winter Semester only,22.10.2018 - 08.02.2019 Enquire at the university,https://tinyurl.com/yb3n23px,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,https://tinyurl.com/y99r7rmu
https://tinyurl.com/yaflw867,Computer science,Karlsruhe Institute of Technology (KIT),Karlsruhe,German,4 semesters,Master (Master of Science),,https://tinyurl.com/ybds5l5g,,https://tinyurl.com/yde8652j,selection by the HEI,Summer and Winter Semester,15.10.2018 - 09.02.2019,https://tinyurl.com/yde8652j,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,https://tinyurl.com/y7ucankt
https://tinyurl.com/yc4hbzcp,Financial Engineering,Karlsruhe Institute of Technology (KIT),Karlsruhe,English,3 semesters,Master (Master of Science),,3000000 EUR total,- First degree: Bachelor's degree Diplom (Uni/FH/BA) MSc etc. in a relevant subject e.g. Economics Business Informatics Business Mathematics Industrial Engineering Physics or a related subject - Min. 1-2 years of relevant work experience (depending on the first degree's level) with corresponding references - TOEFL score with a minimum of 570 points pbt 230 points cbt 90 points ibt - Optional: GMAT GRE or HECTOR School Assessment - Recommended background studies: Engineering Business Administration Economics Natural Science,https://tinyurl.com/y6vc5cr6,open admission,Winter Semester only,15.10.2018 - 09.02.2019,https://tinyurl.com/y9vbbzf4,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,https://tinyurl.com/y7ucankt
https://tinyurl.com/ycew6yfj,Geodesics and geoinformatics,Karlsruhe Institute of Technology (KIT),Karlsruhe,German,4 semesters,Master (Master of Science),,https://tinyurl.com/ybds5l5g,Application deadline 30 September (winter semester) 31 March (summer semester). External applicants in particular are recommended not to cut it too close in terms of these deadlines.,https://tinyurl.com/ydaxujha,open admission,Summer and Winter Semester,15.10.2018 - 09.02.2019,https://tinyurl.com/ydaxujha,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,https://tinyurl.com/y7ucankt
https://tinyurl.com/y7wozwg2,Informatik (Erweiterungsfach),Karlsruhe Institute of Technology (KIT),Karlsruhe,German,4 semesters,Master of Education,,https://tinyurl.com/ybds5l5g,,,open admission,Summer and Winter Semester,15.10.2018 - 09.02.2019,,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,https://tinyurl.com/y7ucankt
https://tinyurl.com/ybp6dax2,Informatik (Hauptfach),Karlsruhe Institute of Technology (KIT),Karlsruhe,German,4 semesters,Master of Education,,,,,open admission,Summer and Winter Semester,15.10.2018 - 09.02.2019,,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,https://tinyurl.com/y7ucankt
https://tinyurl.com/yd5aw3s8,Information management,Karlsruhe Institute of Technology (KIT),Karlsruhe,German,4 semesters,Master (Master of Science),,https://tinyurl.com/ybds5l5g,- Bachelor's degree achieved with a minimum of 180 ECTS points - subject-specific academic achievements - academic and professional achievements,https://tinyurl.com/y8qc7q6e,selection by the HEI,Summer and Winter Semester,15.10.2018 - 09.02.2019,https://tinyurl.com/ycalk23v,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,https://tinyurl.com/y7ucankt
https://tinyurl.com/y7yekj8u,Service Management and Engineering,Karlsruhe Institute of Technology (KIT),Karlsruhe,English,3 semesters,Master (Master of Science),,3000000 EUR total,- First degree: Bachelor's degree Diplom (Uni/FH/BA) MSc etc. in a relevant subject - Min. 1 - 2 years of relevant work experience (depending on the first degree's level) with corresponding references - TOEFL score with a minimum of 570 points pbt 230 points cbt 90 points ibt - Optional: GMAT GRE or HECTOR School Assessment,https://tinyurl.com/y6vc5cr6,open admission,Winter Semester only,15.10.2018 - 09.02.2019,https://tinyurl.com/yatcf5sw,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,https://tinyurl.com/y7ucankt
https://tinyurl.com/yadpsftb,Business Informatics,Kiel University,Kiel,German,4 semesters,Single-subject Master's course (Master of Science),,,Relevant Bachelor's degree or an equivalent degree. Further requirements are specified in the examination regulations.,https://tinyurl.com/n9mcfd3,open admission,Summer and Winter Semester,15.10.2018 - 18.02.2019,https://tinyurl.com/yaq8327b,International Center Westring 400 24118 Kiel Tel.: 0431 880-3715 Fax: 0431 880-1666,mschmode@uv.uni-kiel.de,https://tinyurl.com/ydhlb7bj
https://tinyurl.com/ycfjr5mv,Computer science,Kiel University,Kiel,German,4 semesters,Single-subject Master's course (Master of Science),,,-Relevant Bachelor's degree or an equivalent degree. Further requirements are specified in the examination regulations. - Course commencement in the winter semester is recommended,https://tinyurl.com/n9mcfd3,open admission,Summer and Winter Semester,15.10.2018 - 18.02.2019,https://tinyurl.com/yb37thbl,International Center Westring 400 24118 Kiel Tel.: 0431 880-3715 Fax: 0431 880-1666,mschmode@uv.uni-kiel.de,https://tinyurl.com/ydhlb7bj
https://tinyurl.com/ycxhxsdt,Computer science,Kiel University,Kiel,German,4 semesters,Dual-subject Master's course (Master of Arts Master of Science),,,-Relevant Bachelor's degree or an equivalent degree. Further requirements are specified in the examination regulations. - Course commencement in the winter semester is recommended.,https://tinyurl.com/n9mcfd3,open admission,Summer and Winter Semester,15.10.2018 - 18.02.2019,https://tinyurl.com/ybk3upzo,International Center Westring 400 24118 Kiel Tel.: 0431 880-3715 Fax: 0431 880-1666,mschmode@uv.uni-kiel.de,https://tinyurl.com/ydhlb7bj
https://tinyurl.com/yc28vyyc,Human Technology in Sports and Medicine,Sports University of Cologne,Köln,English,4 semesters,Master of Science (Master of Science),,,https://tinyurl.com/y7q5qpgq,https://tinyurl.com/y7j3co8q,selection by the HEI,Winter Semester only,08.10.2018 - 01.02.2019,,International Office (Abteilung der Stabsstelle Akademische Planung und Steuerung) Am Sportpark Müngersdorf 6 50933 Köln Tel.: 0221 4982-2160 Fax: 0221 4982-8120,international@dshs-koeln.de,https://tinyurl.com/ychdgn2g
https://tinyurl.com/y8vdzxsy,Information Systems,University of Cologne,Köln,German,4 semesters,Master of Science (Master of Science),,https://tinyurl.com/ycsdxoou,,https://tinyurl.com/y7wrw4zb,selection by the HEI,Winter Semester only,08.10.2018 - 01.02.2019 Semester period: 01.10.2017 - 31.03.2018,https://tinyurl.com/y9ehr9e9,Dezernat 9 Internationales Universitätsstr. 22a 50937 Köln,zulassung@verw.uni-koeln.de,https://tinyurl.com/ycfxjz2y
https://tinyurl.com/y8ov7q3w,Computer and Information Science,University of Konstanz,Konstanz,English,4 semesters,Master (Master of Science),,https://tinyurl.com/y73sv7sr,1) Final grade: 'good' or better 2) Degree: A minimum of a three-year professionally qualifying degree or a comparable degree from a university university of applied sciences or a vocational academic institution in computer science information engineering or another relevant course of study 3) English skills (at least B2 under CEFR) 4) GRE revised General Test for applicants with a degree obtained from outside the Bologna region 5) Letter of motivation Application periods: without visa requirements for Germany: 15 January / 15 June with visa requirements for Germany: 1 December / 15 May,https://tinyurl.com/y7nqpqcc,open admission,Summer and Winter Semester,22.10.2018 - 16.02.2019,https://tinyurl.com/yd7tnlsa,International Office Universitätsstraße 10 78457 Konstanz Tel.: 07531 88-3089 Fax: 07531 88-3037,international@uni-konstanz.de,https://tinyurl.com/y7rxxxyw
https://tinyurl.com/yaqco8b8,Social and Economic Data Analysis,University of Konstanz,Konstanz,English,4 semesters,Master (Master of Science),,https://tinyurl.com/y73sv7sr,You will need an above-average Bachelor's degree in business administration/economics mathematics statistics political science computer science sociology or psychology proof of credits in three of our Foundation of Data Analysis courses English language skills (demonstrated by a language test such as Cambridge Certificate of Proficiency in English IELTS or TOEFL) a CV with a letter of motivation and two letters of recommendation from university professors. We will gladly receive your application even if you have not yet obtained your Bachelor's certificate. Please see our website for all the admission requirements.,https://tinyurl.com/y8vbzcc7,selection by the HEI,Winter Semester only,22.10.2018 - 16.02.2019,https://tinyurl.com/ya962szq,International Office Universitätsstraße 10 78457 Konstanz Tel.: 07531 88-3089 Fax: 07531 88-3037,international@uni-konstanz.de,https://tinyurl.com/y7rxxxyw
https://tinyurl.com/y8tpretv,Bioinformatics,University of Leipzig,Leipzig,German,4 semesters,Master of Science,,,Bachelor's degree required; a guidance meeting is recommended for graduates whose Bachelor's degree is not based in Computer Science or Biosciences.,,open admission,Winter Semester only,15.10.2018 - 09.02.2019,https://tinyurl.com/y7acbv6m,Akademisches Auslandsamt Goethestraße 6 04109 Leipzig Tel.: 0341 97-32020 Fax: 0341 97-32049,aaa@uni-leipzig.de,https://tinyurl.com/yd27nfqd
https://tinyurl.com/ybp4uw7m,Business Information Systems,University of Leipzig,Leipzig,German,4 semesters,Master of Science (Master of Science),,,Bachelor's degree; Assessment of aptitude test,,selection by the HEI,Summer and Winter Semester,15.10.2018 - 09.02.2019,https://tinyurl.com/yckwamq9,Akademisches Auslandsamt Goethestraße 6 04109 Leipzig Tel.: 0341 97-32020 Fax: 0341 97-32049,aaa@uni-leipzig.de,https://tinyurl.com/yd27nfqd
https://tinyurl.com/ya8jukue,Computer science,University of Leipzig,Leipzig,German,4 semesters,Master of Science (Master of Science),,,Bachelor's degree in Computer Science or a professionally qualifying degree in a comparable degree course.,,open admission,Summer and Winter Semester,15.10.2018 - 09.02.2019,https://tinyurl.com/ybyothhx,Akademisches Auslandsamt Goethestraße 6 04109 Leipzig Tel.: 0341 97-32020 Fax: 0341 97-32049,aaa@uni-leipzig.de,https://tinyurl.com/yd27nfqd
https://tinyurl.com/yc22r5sn,Digital Humanities,University of Leipzig,Leipzig,German,4 semesters,Master of Science (Master of Science),,,,,open admission,Winter Semester only,15.10.2018 - 09.02.2019,https://tinyurl.com/ybmlzgml,Akademisches Auslandsamt Goethestraße 6 04109 Leipzig Tel.: 0341 97-32020 Fax: 0341 97-32049,aaa@uni-leipzig.de,https://tinyurl.com/yd27nfqd
https://tinyurl.com/yakeocor,Computer science,Lübeck University,Lübeck,German,4 semesters,Master (Master of Science),,,Qualified Bachelor degree in Computer Science or related subject,https://tinyurl.com/ycxl2zc2,selection by the HEI,Summer and Winter Semester,09.04.2018 - 27.07.2018,https://tinyurl.com/ybkzjk29,Akademisches Auslandsamt Ratzeburger Allee 160 23538 Lübeck Tel.: 0451 3101-1257 Fax: 0451 3101-1254,una.doherty@uni-luebeck.de,https://tinyurl.com/yasno4se
https://tinyurl.com/yd67wx9w,Entrepreneurship in Digital Technologies,Lübeck University,Lübeck,German,4 semesters,Master (Master of Science),,,The Master's degree course in EdT is aimed at students with a Bachelor's degree in Computer Science or Medical Engineering,https://tinyurl.com/ycxl2zc2,open admission,Summer and Winter Semester,09.04.2018 - 27.07.2018,https://tinyurl.com/y9bk9vqp,Akademisches Auslandsamt Ratzeburger Allee 160 23538 Lübeck Tel.: 0451 3101-1257 Fax: 0451 3101-1254,una.doherty@uni-luebeck.de,https://tinyurl.com/yasno4se
https://tinyurl.com/y9j3ss48,Media Informatics,Lübeck University,Lübeck,German,4 semesters,Master (Master of Science),,,https://tinyurl.com/y8zzspoa,https://tinyurl.com/ycxl2zc2,open admission,Summer and Winter Semester,09.04.2018 - 27.07.2018,https://tinyurl.com/y9557xqf,Akademisches Auslandsamt Ratzeburger Allee 160 23538 Lübeck Tel.: 0451 3101-1257 Fax: 0451 3101-1254,una.doherty@uni-luebeck.de,https://tinyurl.com/yasno4se
https://tinyurl.com/y7z3h7wf,Medical Informatics,Lübeck University,Lübeck,German,4 semesters,Master (Master of Science),,,Graduates of a Bachelor's degree in Medical Informatics or a closely related degree course such as Computer Science,https://tinyurl.com/ycxl2zc2,open admission,Summer and Winter Semester,09.04.2018 - 27.07.2018,https://tinyurl.com/yb3v5ruo,Akademisches Auslandsamt Ratzeburger Allee 160 23538 Lübeck Tel.: 0451 3101-1257 Fax: 0451 3101-1254,una.doherty@uni-luebeck.de,https://tinyurl.com/yasno4se
https://tinyurl.com/ydetzzep,Management & Data Science,Leuphana University Lüneburg,Lüneburg,English,4 semesters,Master of Science (Master of Science),,https://tinyurl.com/ydduo4pm,www.leuphana.de/master-apply,https://tinyurl.com/yahzxsxq,selection by the HEI,Winter Semester only,03.04.2018 - 06.07.2018,https://tinyurl.com/y7j8wg89,International Office Universitätsallee 1 21335 Lüneburg Tel.: 04131 677-1070 Fax: 04131 677-1075,international@uni.leuphana.de,https://tinyurl.com/ybgvesxv
https://tinyurl.com/y9zwxc9j,Business computing,University of Magdeburg,Magdeburg,German,3 semesters,Master (Master of Science),,,B. Sc. In Business Informatics Fachhochschule Diplom degree in Business Informatics with above-average grade or comparable degree with at least 20 credit hours/30 credits,,open admission,Summer and Winter Semester,08.10.2018 - 25.01.2019,https://tinyurl.com/ychujpgc,Akademisches Auslandsamt Universitätsplatz 2 39106 Magdeburg Tel.: 0391 67-18515 Fax: 0391 67-11132,akaa@ovgu.de,https://tinyurl.com/yaabkgr5
https://tinyurl.com/ydfodm57,Computer science,University of Magdeburg,Magdeburg,German,3 semesters,Master (Master of Science),,,B. Sc. in Computer Science Fachhochschule Diplom degree in Computer Science with above-average grade or comparable degree with at least 20 credit hours/30 credits,,open admission,Summer and Winter Semester,08.10.2018 - 25.01.2019,https://tinyurl.com/y7axyrsq,Akademisches Auslandsamt Universitätsplatz 2 39106 Magdeburg Tel.: 0391 67-18515 Fax: 0391 67-11132,akaa@ovgu.de,https://tinyurl.com/yaabkgr5
https://tinyurl.com/ycog7exq,Computer visualistics,University of Magdeburg,Magdeburg,German,3 semesters,Master (Master of Science),,,B. Sc. in Computer Visualisation or a closely related subject e.g. Media Informatics; university of applied sciences Diplom in a relevant subject with an above-average grade,,open admission,Summer and Winter Semester,08.10.2018 - 25.01.2019,https://tinyurl.com/ybzmue6u,Akademisches Auslandsamt Universitätsplatz 2 39106 Magdeburg Tel.: 0391 67-18515 Fax: 0391 67-11132,akaa@ovgu.de,https://tinyurl.com/yaabkgr5
https://tinyurl.com/yczckqet,Data and Knowledge Engineering,University of Magdeburg,Magdeburg,English,4 semesters,Master (Master of Science),,,The degree in Data and Knowledge Engineering is for graduates with a good Bachelor's degree in Computer Science or in a related subject with a standard study duration of at least three years. The course is available in German and English. For foreign students it is therefore necessary to prove sufficient knowledge of one of the two languages and also the German DSH (German language examination for entrance to a higher education institution for international applicants) or a certificate for English such as TOEFL (197 points computer-based or 525 points paper-based) or IELTS (band 6).,,open admission,Summer and Winter Semester,08.10.2018 - 25.01.2019,https://tinyurl.com/y7cg9dmk,Akademisches Auslandsamt Universitätsplatz 2 39106 Magdeburg Tel.: 0391 67-18515 Fax: 0391 67-11132,akaa@ovgu.de,https://tinyurl.com/yaabkgr5
https://tinyurl.com/y98sm6l5,Digital Engineering,University of Magdeburg,Magdeburg,German,4 semesters,Master (Master of Science),,,The admission requirement is proof of a Bachelor's degree with a grade of 'good' or 'very good' or a Diplom or a Magister qualification or a State Examination passed in a subject-related course of study in Computer Science or in a discipline related to Computer Science or in an Engineering discipline. The standard period of study of the preceding Bachelor's level course must have covered at last 6 semesters or led to the award of 180 points. In addition proof is to be provided of adequate command of English or German (at the level of qualification for admission to higher education). Foreign applicants must have passed either the DSH-2 test or the TestDaF with 4/4/4/4 or the TOEFL (with the following minimum point score: paper-based 527 or computer-based 197 or Internet-based 71) or the IELTS (total point score of at least 6.0) or have passed the CAE (Cambridge Certificate in Advanced English) with at least a 'B' grade or the CPE (Certificate of Proficiency in English) with a grade of at least 'C'.,,open admission,Summer and Winter Semester,08.10.2018 - 25.01.2019,https://tinyurl.com/yb66td8q,Akademisches Auslandsamt Universitätsplatz 2 39106 Magdeburg Tel.: 0391 67-18515 Fax: 0391 67-11132,akaa@ovgu.de,https://tinyurl.com/yaabkgr5
